customer_id,product_id,licenses_purchased,purchase_date,licenses_activated,activation_date,usage_last_month,usage_last_quarter,usage_last_year,expiration_date,activation_date_only,activation_time_only
106,P160,5,2015-02-02 16:17:00,0,,1,1,1,2018-02-01 16:17:00,,
106,P160,13,2018-02-01 13:25:07,4,2018-07-24 12:20:41,0,0,0,2021-01-31 13:25:07,2018-07-24,12:20:41
106,P160,70,2021-01-31 10:22:21,39,2021-03-23 12:52:53,2,2,2,2024-01-31 10:22:21,2021-03-23,12:52:53
8971,P288,21,2017-06-08 02:45:45,8,2024-12-29 14:35:29,6,8,8,2020-06-07 02:45:45,2024-12-29,14:35:29.129762
11492,P61,37,2015-06-02 07:55:17,36,2015-09-02 08:21:37,14,25,29,2018-06-01 07:55:17,2015-09-02,08:21:37
11189,P239,8,2018-07-11 23:54:35,2,2025-05-17 22:15:36,1,1,1,2021-07-10 23:54:35,2025-05-17,22:15:36.129762
18618,P429,78,2018-04-04 22:29:55,76,2018-08-28 16:44:17,43,59,63,2021-04-03 22:29:55,2018-08-28,16:44:17
18618,P429,4,2021-04-03 12:36:54,0,,1,1,1,2024-04-02 12:36:54,,
2822,P290,27,2021-03-02 06:53:24,17,2025-06-21 13:05:58,0,0,0,2024-03-01 06:53:24,2025-06-21,13:05:58.129762
15172,P46,49,2017-11-18 14:47:43,29,2024-10-29 15:37:57,2,2,2,2020-11-17 14:47:43,2024-10-29,15:37:57.129762
3810,P471,37,2015-08-07 23:49:35,5,2015-09-29 16:37:12,0,0,0,2018-08-06 23:49:35,2015-09-29,16:37:12
3810,P471,65,2018-08-06 00:45:31,6,2018-12-16 02:10:50,1,3,5,2021-08-05 00:45:31,2018-12-16,02:10:50
3810,P471,36,2021-08-05 05:32:25,13,2021-11-04 08:55:33,4,7,10,2024-08-04 05:32:25,2021-11-04,08:55:33
2968,P94,23,2016-06-04 09:00:05,23,2025-06-18 00:46:36,14,15,22,2019-06-04 09:00:05,2025-06-18,00:46:36.129762
2832,P96,44,2015-03-23 11:12:37,1,2015-09-11 22:03:58,0,0,0,2018-03-22 11:12:37,2015-09-11,22:03:58
2832,P96,100,2018-03-22 09:54:21,91,2018-04-09 12:11:06,0,0,0,2021-03-21 09:54:21,2018-04-09,12:11:06
2832,P96,2,2021-03-21 12:43:04,2,2021-08-02 07:25:56,1,1,1,2024-03-20 12:43:04,2021-08-02,07:25:56
10404,P303,55,2018-01-26 02:44:38,32,2018-06-05 21:58:19,2,5,14,2021-01-25 02:44:38,2018-06-05,21:58:19
659,P393,62,2019-07-02 15:52:12,12,2025-03-11 06:05:17,4,7,9,2022-07-01 15:52:12,2025-03-11,06:05:17.129762
5549,P404,61,2016-02-02 12:53:06,58,2024-12-02 06:46:13,3,11,24,2019-02-01 12:53:06,2024-12-02,06:46:13.129762
343,P112,20,2019-05-06 15:33:54,19,2024-09-14 17:48:01,4,5,6,2022-05-05 15:33:54,2024-09-14,17:48:01.129762
12273,P236,73,2017-08-07 04:26:12,48,2017-11-14 18:48:58,3,10,19,2020-08-06 04:26:12,2017-11-14,18:48:58
2664,P450,69,2018-05-21 02:12:59,57,2024-09-20 00:46:24,13,19,28,2021-05-20 02:12:59,2024-09-20,00:46:24.129762
8085,P158,59,2015-10-18 21:04:05,49,2015-12-22 09:34:58,26,33,39,2018-10-17 21:04:05,2015-12-22,09:34:58
8085,P158,14,2018-10-17 03:33:05,8,2019-01-10 13:29:14,1,3,3,2021-10-16 03:33:05,2019-01-10,13:29:14
8085,P158,2,2021-10-16 09:27:56,2,2021-11-18 23:39:47,0,0,1,2024-10-15 09:27:56,2021-11-18,23:39:47
6262,P383,83,2015-03-02 05:33:54,19,2015-05-02 00:39:19,5,8,13,2018-03-01 05:33:54,2015-05-02,00:39:19
6262,P383,9,2018-03-01 21:02:20,4,2018-08-01 08:15:26,0,0,2,2021-02-28 21:02:20,2018-08-01,08:15:26
6262,P383,44,2021-02-28 02:57:22,38,2021-08-25 06:50:10,16,16,26,2024-02-28 02:57:22,2021-08-25,06:50:10
4350,P159,79,2018-07-11 11:49:34,40,2018-11-29 00:27:39,0,0,0,2021-07-10 11:49:34,2018-11-29,00:27:39
4350,P159,64,2021-07-10 19:09:07,0,,0,0,0,2024-07-09 19:09:07,,
1748,P195,33,2015-02-26 17:38:40,7,2015-03-21 11:35:18,5,5,5,2018-02-25 17:38:40,2015-03-21,11:35:18
1748,P195,97,2018-02-25 16:15:14,22,2018-04-18 05:56:45,8,10,18,2021-02-24 16:15:14,2018-04-18,05:56:45
9407,P92,33,2015-01-05 02:01:28,28,2015-06-03 17:08:35,16,19,22,2018-01-04 02:01:28,2015-06-03,17:08:35
9407,P92,98,2018-01-04 16:41:34,26,2025-01-14 11:53:12,15,16,25,2021-01-03 16:41:34,2025-01-14,11:53:12.129762
9142,P72,52,2015-02-03 18:48:48,20,2015-07-18 13:50:36,9,9,14,2018-02-02 18:48:48,2015-07-18,13:50:36
9142,P72,37,2018-02-02 15:00:17,25,2018-03-30 14:23:13,2,2,2,2021-02-01 15:00:17,2018-03-30,14:23:13
18516,P162,96,2016-01-11 20:00:44,82,2025-06-04 17:49:51,13,23,48,2019-01-10 20:00:44,2025-06-04,17:49:51.129762
13566,P116,89,2020-09-13 08:18:15,86,2025-02-17 10:46:07,51,64,81,2023-09-13 08:18:15,2025-02-17,10:46:07.129762
6169,P140,60,2021-04-17 07:25:35,31,2024-10-01 03:57:09,0,0,0,2024-04-16 07:25:35,2024-10-01,03:57:09.129762
6529,P91,4,2015-04-26 23:36:09,3,2015-10-20 16:13:41,1,1,1,2018-04-25 23:36:09,2015-10-20,16:13:41
6529,P91,72,2018-04-25 20:16:53,27,2018-06-08 05:37:24,1,1,1,2021-04-24 20:16:53,2018-06-08,05:37:24
6529,P91,54,2021-04-24 06:02:36,49,2021-10-14 18:30:40,20,28,34,2024-04-23 06:02:36,2021-10-14,18:30:40
9665,P133,98,2017-10-06 08:00:45,47,2018-02-02 10:29:01,22,28,41,2020-10-05 08:00:45,2018-02-02,10:29:01
9665,P133,15,2020-10-05 08:16:55,10,2020-12-03 10:44:54,2,2,4,2023-10-05 08:16:55,2020-12-03,10:44:54
14405,P136,33,2016-02-22 07:04:51,2,2025-06-30 18:57:18,0,1,1,2019-02-21 07:04:51,2025-06-30,18:57:18.129762
3029,P251,97,2019-07-13 19:38:07,51,2024-11-29 00:05:51,1,1,1,2022-07-12 19:38:07,2024-11-29,00:05:51.129762
11638,P297,9,2016-08-17 14:05:53,8,2016-12-08 13:47:12,1,1,2,2019-08-17 14:05:53,2016-12-08,13:47:12
11915,P179,1,2016-10-23 18:41:29,1,2017-03-03 18:00:54,0,0,0,2019-10-23 18:41:29,2017-03-03,18:00:54
11915,P179,12,2019-10-23 12:56:09,1,2019-12-19 15:39:33,0,0,0,2022-10-22 12:56:09,2019-12-19,15:39:33
17140,P231,14,2018-10-14 12:35:15,2,2025-05-08 19:18:37,1,1,1,2021-10-13 12:35:15,2025-05-08,19:18:37.129762
5587,P19,37,2019-04-02 01:14:54,37,2025-05-16 22:25:12,1,1,1,2022-04-01 01:14:54,2025-05-16,22:25:12.129762
19177,P198,75,2020-01-13 11:44:44,34,2020-02-03 06:08:39,1,1,1,2023-01-12 11:44:44,2020-02-03,06:08:39
5103,P276,89,2018-06-09 21:54:42,64,2018-11-15 07:22:42,38,41,44,2021-06-08 21:54:42,2018-11-15,07:22:42
18636,P108,99,2018-04-15 17:54:45,39,2018-06-21 02:50:17,0,0,0,2021-04-14 17:54:45,2018-06-21,02:50:17
18636,P108,14,2021-04-14 06:00:57,13,2021-08-03 17:56:38,3,4,5,2024-04-13 06:00:57,2021-08-03,17:56:38
14217,P178,9,2015-09-25 01:04:58,4,2015-11-16 03:55:44,0,0,1,2018-09-24 01:04:58,2015-11-16,03:55:44
14217,P178,11,2018-09-24 21:58:45,5,2018-10-31 02:44:12,0,0,0,2021-09-23 21:58:45,2018-10-31,02:44:12
14217,P178,65,2021-09-23 14:28:08,17,2024-11-03 18:40:18,0,0,0,2024-09-22 14:28:08,2024-11-03,18:40:18.129762
9460,P107,80,2021-12-27 18:52:38,76,2022-02-20 14:40:29,26,26,34,2024-12-26 18:52:38,2022-02-20,14:40:29
11213,P359,36,2016-02-02 17:43:11,12,2016-07-21 15:34:25,5,7,7,2019-02-01 17:43:11,2016-07-21,15:34:25
11213,P359,55,2019-02-01 06:36:33,50,2024-11-02 17:17:51,8,8,15,2022-01-31 06:36:33,2024-11-02,17:17:51.129762
16508,P283,28,2015-09-12 09:41:54,16,2015-12-12 06:01:27,2,3,4,2018-09-11 09:41:54,2015-12-12,06:01:27
8813,P47,50,2021-07-27 20:53:04,16,2021-08-30 08:20:07,15,15,15,2024-07-26 20:53:04,2021-08-30,08:20:07
16819,P396,81,2016-09-21 11:02:16,79,2017-02-20 16:42:27,39,44,62,2019-09-21 11:02:16,2017-02-20,16:42:27
16819,P396,84,2019-09-21 19:22:22,69,2025-07-06 04:32:30,2,2,2,2022-09-20 19:22:22,2025-07-06,04:32:30.129762
6905,P133,35,2021-10-14 05:54:47,4,2022-03-06 04:24:08,1,3,3,2024-10-13 05:54:47,2022-03-06,04:24:08
7152,P240,47,2017-07-06 22:10:58,3,2017-09-19 03:04:39,2,2,2,2020-07-05 22:10:58,2017-09-19,03:04:39
8548,P17,39,2017-01-09 11:14:47,10,2025-06-11 13:18:13,0,0,0,2020-01-09 11:14:47,2025-06-11,13:18:13.129762
3779,P265,71,2019-08-02 19:32:54,48,2019-11-26 00:45:18,16,31,45,2022-08-01 19:32:54,2019-11-26,00:45:18
6109,P244,33,2015-03-02 15:23:15,10,2024-11-10 07:32:30,2,5,7,2018-03-01 15:23:15,2024-11-10,07:32:30.129762
4582,P240,61,2015-09-10 02:58:03,30,2015-12-27 01:59:28,1,1,1,2018-09-09 02:58:03,2015-12-27,01:59:28
4582,P240,99,2018-09-09 03:10:24,35,2019-03-06 23:41:42,11,18,25,2021-09-08 03:10:24,2019-03-06,23:41:42
4582,P240,25,2021-09-08 14:39:55,16,2021-09-10 21:35:11,1,1,1,2024-09-07 14:39:55,2021-09-10,21:35:11
19229,P166,33,2019-07-21 14:47:46,22,2019-12-04 15:54:50,1,1,1,2022-07-20 14:47:46,2019-12-04,15:54:50
12199,P289,43,2016-12-27 06:24:43,36,2017-06-03 22:28:30,10,12,12,2019-12-27 06:24:43,2017-06-03,22:28:30
12199,P289,71,2019-12-27 05:00:24,52,2020-04-09 17:59:53,22,35,45,2022-12-26 05:00:24,2020-04-09,17:59:53
12384,P338,84,2016-02-12 09:41:16,48,2016-07-10 13:52:42,1,1,1,2019-02-11 09:41:16,2016-07-10,13:52:42
19281,P462,22,2021-02-17 01:52:45,11,2021-03-06 17:58:54,6,10,11,2024-02-17 01:52:45,2021-03-06,17:58:54
1110,P166,94,2015-02-04 04:17:45,52,2015-07-02 19:14:23,1,1,1,2018-02-03 04:17:45,2015-07-02,19:14:23
1110,P166,94,2018-02-03 09:49:44,19,2018-03-29 11:36:01,0,0,0,2021-02-02 09:49:44,2018-03-29,11:36:01
1110,P166,29,2021-02-02 01:34:01,17,2021-07-29 13:23:45,12,12,12,2024-02-02 01:34:01,2021-07-29,13:23:45
3428,P323,82,2017-04-08 05:31:40,35,2017-05-05 18:07:11,22,24,25,2020-04-07 05:31:40,2017-05-05,18:07:11
11760,P446,75,2018-02-26 01:08:14,46,2018-05-21 10:49:18,7,10,25,2021-02-25 01:08:14,2018-05-21,10:49:18
11760,P446,27,2021-02-25 12:01:31,20,2024-12-24 12:59:39,14,17,20,2024-02-25 12:01:31,2024-12-24,12:59:39.129762
259,P82,45,2018-01-20 18:50:53,1,2018-02-24 14:58:55,0,0,0,2021-01-19 18:50:53,2018-02-24,14:58:55
259,P82,95,2021-01-19 09:02:01,80,2021-05-19 05:04:15,14,14,26,2024-01-19 09:02:01,2021-05-19,05:04:15
13809,P244,97,2018-08-02 16:14:44,15,2018-09-03 04:59:09,5,8,10,2021-08-01 16:14:44,2018-09-03,04:59:09
13809,P244,27,2021-08-01 20:04:05,13,2022-01-06 00:52:51,1,1,1,2024-07-31 20:04:05,2022-01-06,00:52:51
10968,P173,72,2020-10-22 21:46:25,48,2021-01-01 17:04:03,2,9,17,2023-10-22 21:46:25,2021-01-01,17:04:03
3284,P96,99,2015-12-25 09:38:38,85,2016-01-01 00:22:54,7,17,48,2018-12-24 09:38:38,2016-01-01,00:22:54
3284,P96,53,2018-12-24 20:18:03,13,2019-06-03 08:33:13,0,3,4,2021-12-23 20:18:03,2019-06-03,08:33:13
3284,P96,100,2021-12-23 18:53:37,32,2022-05-01 18:12:02,12,21,23,2024-12-22 18:53:37,2022-05-01,18:12:02
11732,P157,19,2019-08-23 05:15:18,5,2025-04-12 05:27:18,1,2,2,2022-08-22 05:15:18,2025-04-12,05:27:18.129762
5333,P240,30,2018-01-02 04:42:15,29,2025-02-20 09:06:02,16,23,23,2021-01-01 04:42:15,2025-02-20,09:06:02.129762
17917,P96,51,2018-12-10 19:05:53,31,2019-02-14 07:42:13,20,26,26,2021-12-09 19:05:53,2019-02-14,07:42:13
17917,P96,99,2021-12-09 02:53:43,82,2022-04-03 14:50:13,1,1,1,2024-12-08 02:53:43,2022-04-03,14:50:13
713,P225,90,2015-07-08 15:01:25,4,2015-11-15 16:13:17,1,2,2,2018-07-07 15:01:25,2015-11-15,16:13:17
713,P225,88,2018-07-07 00:44:45,21,2018-09-29 17:13:42,9,10,16,2021-07-06 00:44:45,2018-09-29,17:13:42
713,P225,21,2021-07-06 07:40:55,16,2025-03-28 17:11:50,2,2,2,2024-07-05 07:40:55,2025-03-28,17:11:50.129762
14957,P304,80,2017-10-15 13:37:08,7,2017-12-28 05:46:16,0,1,4,2020-10-14 13:37:08,2017-12-28,05:46:16
14957,P304,43,2020-10-14 17:24:17,12,2025-06-30 11:14:34,0,1,3,2023-10-14 17:24:17,2025-06-30,11:14:34.129762
18874,P356,37,2021-11-24 18:47:21,25,2025-01-26 07:07:57,2,2,8,2024-11-23 18:47:21,2025-01-26,07:07:57.129762
14254,P375,37,2016-07-09 00:51:55,1,2016-09-06 23:06:01,0,0,0,2019-07-09 00:51:55,2016-09-06,23:06:01
13086,P243,59,2017-07-18 09:13:37,7,2017-11-27 19:04:13,4,6,6,2020-07-17 09:13:37,2017-11-27,19:04:13
7982,P130,66,2017-05-25 15:23:15,26,2017-11-07 08:13:09,1,1,1,2020-05-24 15:23:15,2017-11-07,08:13:09
12230,P308,25,2015-10-14 08:15:18,15,2015-11-02 17:01:10,10,10,14,2018-10-13 08:15:18,2015-11-02,17:01:10
12230,P308,93,2018-10-13 17:59:40,74,2018-12-31 00:10:13,2,2,2,2021-10-12 17:59:40,2018-12-31,00:10:13
11072,P248,18,2015-10-16 21:34:56,12,2016-01-20 02:05:35,7,7,11,2018-10-15 21:34:56,2016-01-20,02:05:35
11072,P248,5,2018-10-15 13:24:20,5,2018-10-24 14:56:36,0,1,2,2021-10-14 13:24:20,2018-10-24,14:56:36
11072,P248,8,2021-10-14 08:39:23,4,2025-03-03 04:25:09,3,3,4,2024-10-13 08:39:23,2025-03-03,04:25:09.129762
13145,P154,73,2018-08-19 11:21:13,45,2018-08-23 04:59:25,11,22,31,2021-08-18 11:21:13,2018-08-23,04:59:25
1315,P498,25,2015-06-14 19:45:15,3,2015-10-09 03:21:35,3,3,3,2018-06-13 19:45:15,2015-10-09,03:21:35
7678,P391,80,2019-04-19 16:50:54,45,2025-06-17 02:26:18,17,34,35,2022-04-18 16:50:54,2025-06-17,02:26:18.129762
16613,P56,72,2018-09-22 17:23:56,12,2018-10-20 11:14:51,1,2,5,2021-09-21 17:23:56,2018-10-20,11:14:51
16613,P56,56,2021-09-21 08:08:30,31,2024-10-20 08:33:11,0,0,0,2024-09-20 08:08:30,2024-10-20,08:33:11.129762
13795,P219,13,2018-04-28 12:06:52,8,2018-07-22 22:16:49,0,0,2,2021-04-27 12:06:52,2018-07-22,22:16:49
13795,P219,21,2021-04-27 08:57:29,10,2021-05-24 13:47:34,1,1,3,2024-04-26 08:57:29,2021-05-24,13:47:34
8827,P489,99,2020-12-27 23:45:05,85,2021-02-14 18:47:01,5,11,30,2023-12-27 23:45:05,2021-02-14,18:47:01
18924,P206,78,2015-03-09 22:29:49,48,2015-07-31 02:27:22,6,7,14,2018-03-08 22:29:49,2015-07-31,02:27:22
18924,P206,18,2018-03-08 13:58:38,15,2024-07-30 17:29:33,2,5,9,2021-03-07 13:58:38,2024-07-30,17:29:33.129762
19434,P15,70,2020-02-25 18:29:15,14,2025-03-28 22:56:56,0,0,0,2023-02-24 18:29:15,2025-03-28,22:56:56.129762
5375,P263,5,2016-04-08 19:49:16,2,2016-08-15 19:51:33,2,2,2,2019-04-08 19:49:16,2016-08-15,19:51:33
5453,P473,40,2016-02-11 18:48:14,11,2016-05-29 13:13:47,6,9,10,2019-02-10 18:48:14,2016-05-29,13:13:47
5453,P473,34,2019-02-10 21:28:05,9,2024-11-30 17:39:52,6,6,7,2022-02-09 21:28:05,2024-11-30,17:39:52.129762
9850,P454,71,2018-06-24 23:12:57,53,2018-09-13 06:33:54,32,41,52,2021-06-23 23:12:57,2018-09-13,06:33:54
9850,P454,99,2021-06-23 13:54:52,65,2024-09-21 22:53:34,29,38,55,2024-06-22 13:54:52,2024-09-21,22:53:34.129762
19558,P495,77,2016-02-25 15:11:16,74,2016-07-30 11:14:10,7,24,40,2019-02-24 15:11:16,2016-07-30,11:14:10
19558,P495,21,2019-02-24 01:35:51,16,2019-06-12 00:29:21,0,0,0,2022-02-23 01:35:51,2019-06-12,00:29:21
17174,P102,38,2018-06-01 05:41:17,9,2024-12-02 17:22:31,8,8,8,2021-05-31 05:41:17,2024-12-02,17:22:31.129762
18612,P385,4,2018-05-01 05:54:53,2,2018-07-16 08:14:04,0,0,1,2021-04-30 05:54:53,2018-07-16,08:14:04
18612,P385,82,2021-04-30 03:55:07,33,2025-07-08 03:17:38,16,16,27,2024-04-29 03:55:07,2025-07-08,03:17:38.129762
4573,P67,61,2015-06-14 05:32:51,14,2015-12-11 05:09:23,4,5,5,2018-06-13 05:32:51,2015-12-11,05:09:23
10917,P404,55,2016-10-09 01:41:51,40,2017-02-26 23:29:45,4,13,14,2019-10-09 01:41:51,2017-02-26,23:29:45
1763,P497,49,2017-09-24 16:31:56,1,2025-04-06 09:01:56,0,0,0,2020-09-23 16:31:56,2025-04-06,09:01:56.129762
2963,P159,25,2021-06-25 08:04:19,18,2025-05-08 18:43:12,2,2,8,2024-06-24 08:04:19,2025-05-08,18:43:12.129762
4636,P411,37,2015-06-10 10:11:01,34,2025-06-26 01:21:14,0,0,0,2018-06-09 10:11:01,2025-06-26,01:21:14.129762
11342,P235,74,2016-12-09 00:28:43,41,2017-03-23 05:39:58,27,38,39,2019-12-09 00:28:43,2017-03-23,05:39:58
11342,P235,80,2019-12-09 13:07:20,24,2025-05-12 00:49:20,8,15,18,2022-12-08 13:07:20,2025-05-12,00:49:20.129762
12976,P85,41,2018-01-12 16:53:09,30,2018-06-17 20:45:34,19,24,28,2021-01-11 16:53:09,2018-06-17,20:45:34
12976,P85,55,2021-01-11 05:27:09,36,2025-02-15 06:18:10,9,9,11,2024-01-11 05:27:09,2025-02-15,06:18:10.129762
15093,P1,92,2016-06-19 05:39:11,83,2024-08-24 12:29:36,0,0,0,2019-06-19 05:39:11,2024-08-24,12:29:36.129762
4833,P103,4,2019-02-26 18:14:18,4,2025-05-04 11:50:15,2,2,2,2022-02-25 18:14:18,2025-05-04,11:50:15.129762
5639,P155,3,2017-07-24 20:02:36,3,2017-10-07 18:04:49,0,0,0,2020-07-23 20:02:36,2017-10-07,18:04:49
10078,P42,58,2015-03-13 07:30:34,10,2015-04-12 05:31:46,2,3,3,2018-03-12 07:30:34,2015-04-12,05:31:46
6049,P121,81,2018-02-08 00:43:21,40,2025-07-13 20:54:16,16,27,32,2021-02-07 00:43:21,2025-07-13,20:54:16.129762
6663,P224,2,2017-11-28 08:28:01,1,2024-09-07 01:00:35,0,0,0,2020-11-27 08:28:01,2024-09-07,01:00:35.129762
2955,P371,48,2019-10-01 06:50:59,9,2025-05-14 06:54:58,1,1,2,2022-09-30 06:50:59,2025-05-14,06:54:58.129762
8020,P79,1,2017-03-06 14:15:39,0,,1,1,1,2020-03-05 14:15:39,,
8020,P79,67,2020-03-05 15:31:58,36,2024-11-18 01:36:43,6,6,10,2023-03-05 15:31:58,2024-11-18,01:36:43.129762
18198,P433,87,2018-09-09 06:10:06,2,2019-02-23 01:21:12,0,0,1,2021-09-08 06:10:06,2019-02-23,01:21:12
18198,P433,32,2021-09-08 12:17:56,19,2025-02-28 23:09:32,6,8,13,2024-09-07 12:17:56,2025-02-28,23:09:32.129762
12264,P3,34,2017-12-02 09:24:20,20,2017-12-05 23:49:05,0,0,0,2020-12-01 09:24:20,2017-12-05,23:49:05
12264,P3,87,2020-12-01 17:41:05,65,2024-12-21 19:36:27,11,21,22,2023-12-01 17:41:05,2024-12-21,19:36:27.129762
15642,P82,78,2019-09-27 14:33:45,9,2019-12-22 05:29:25,0,1,4,2022-09-26 14:33:45,2019-12-22,05:29:25
11296,P52,19,2020-05-01 13:03:09,18,2020-10-15 04:26:58,11,12,14,2023-05-01 13:03:09,2020-10-15,04:26:58
15428,P282,79,2018-11-13 03:37:15,72,2025-03-01 21:42:32,48,58,61,2021-11-12 03:37:15,2025-03-01,21:42:32.129762
12913,P358,24,2015-04-19 17:55:34,0,,1,1,1,2018-04-18 17:55:34,,
6963,P468,95,2016-07-18 23:53:43,65,2016-10-27 01:45:23,2,2,2,2019-07-18 23:53:43,2016-10-27,01:45:23
6963,P468,69,2019-07-18 16:34:33,66,2024-09-08 07:00:54,9,18,37,2022-07-17 16:34:33,2024-09-08,07:00:54.129762
15477,P343,66,2017-07-13 16:17:10,36,2017-08-05 18:03:05,18,27,33,2020-07-12 16:17:10,2017-08-05,18:03:05
15477,P343,47,2020-07-12 13:04:42,18,2025-03-01 02:45:29,2,2,7,2023-07-12 13:04:42,2025-03-01,02:45:29.129762
12331,P426,20,2015-01-13 19:23:38,5,2024-12-18 10:29:24,2,2,2,2018-01-12 19:23:38,2024-12-18,10:29:24.129762
15188,P362,63,2016-01-08 12:47:49,2,2016-03-02 17:36:46,0,0,0,2019-01-07 12:47:49,2016-03-02,17:36:46
7955,P391,48,2016-07-18 01:14:20,16,2016-11-15 08:03:41,1,1,1,2019-07-18 01:14:20,2016-11-15,08:03:41
7955,P391,79,2019-07-18 04:48:32,18,2025-06-27 08:01:23,3,8,8,2022-07-17 04:48:32,2025-06-27,08:01:23.129762
3140,P199,31,2016-04-22 03:59:42,26,2016-05-18 21:30:05,6,13,14,2019-04-22 03:59:42,2016-05-18,21:30:05
4211,P163,55,2018-09-03 23:27:08,19,2018-12-23 19:48:49,1,1,1,2021-09-02 23:27:08,2018-12-23,19:48:49
4211,P163,46,2021-09-02 19:33:38,43,2022-01-07 00:13:06,27,30,42,2024-09-01 19:33:38,2022-01-07,00:13:06
4376,P205,91,2016-04-05 23:35:47,77,2016-08-25 13:00:23,41,51,66,2019-04-05 23:35:47,2016-08-25,13:00:23
4376,P205,17,2019-04-05 10:00:52,14,2019-06-30 16:06:09,6,9,12,2022-04-04 10:00:52,2019-06-30,16:06:09
10719,P460,79,2021-10-14 06:27:40,43,2022-04-09 21:37:05,18,18,31,2024-10-13 06:27:40,2022-04-09,21:37:05
9280,P420,61,2015-04-18 11:01:55,51,2015-10-15 13:14:36,37,39,50,2018-04-17 11:01:55,2015-10-15,13:14:36
9280,P420,72,2018-04-17 14:21:13,35,2018-09-04 23:15:07,11,20,27,2021-04-16 14:21:13,2018-09-04,23:15:07
9280,P420,95,2021-04-16 00:10:22,50,2025-06-22 19:06:45,2,2,2,2024-04-15 00:10:22,2025-06-22,19:06:45.129762
13914,P306,21,2015-12-25 13:32:53,5,2024-11-26 10:05:43,1,1,1,2018-12-24 13:32:53,2024-11-26,10:05:43.129762
12906,P274,23,2016-09-19 22:17:32,16,2017-03-11 13:09:42,6,8,11,2019-09-19 22:17:32,2017-03-11,13:09:42
12906,P274,48,2019-09-19 05:10:48,26,2019-11-22 00:31:36,12,13,20,2022-09-18 05:10:48,2019-11-22,00:31:36
2349,P178,1,2020-07-28 16:54:52,1,2024-08-09 13:25:48,0,0,0,2023-07-28 16:54:52,2024-08-09,13:25:48.129762
16001,P343,70,2015-05-17 00:02:14,23,2024-10-23 06:12:02,10,17,22,2018-05-16 00:02:14,2024-10-23,06:12:02.129762
19217,P14,31,2018-08-26 04:51:21,14,2019-01-25 11:20:10,0,0,0,2021-08-25 04:51:21,2019-01-25,11:20:10
19217,P14,52,2021-08-25 01:21:29,41,2025-02-06 03:08:27,1,4,14,2024-08-24 01:21:29,2025-02-06,03:08:27.129762
7265,P454,89,2015-01-11 18:07:28,81,2015-03-05 00:02:49,29,37,61,2018-01-10 18:07:28,2015-03-05,00:02:49
7265,P454,76,2018-01-10 11:58:26,35,2018-05-11 13:43:26,5,11,18,2021-01-09 11:58:26,2018-05-11,13:43:26
7265,P454,16,2021-01-09 12:08:10,2,2021-06-30 15:15:55,0,1,1,2024-01-09 12:08:10,2021-06-30,15:15:55
19941,P92,67,2016-05-08 02:42:09,21,2025-06-09 10:34:46,8,11,17,2019-05-08 02:42:09,2025-06-09,10:34:46.129762
7706,P189,72,2020-06-26 11:40:59,69,2025-05-03 14:10:46,19,20,32,2023-06-26 11:40:59,2025-05-03,14:10:46.129762
11872,P175,11,2017-07-24 08:14:14,0,,1,1,1,2020-07-23 08:14:14,,
16432,P422,66,2015-03-28 00:00:08,60,2015-05-20 13:46:45,12,29,35,2018-03-27 00:00:08,2015-05-20,13:46:45
53,P313,55,2016-01-07 03:15:09,10,2025-05-31 04:24:11,5,9,10,2019-01-06 03:15:09,2025-05-31,04:24:11.129762
19634,P385,53,2015-10-02 09:13:34,51,2016-02-04 17:46:34,8,8,23,2018-10-01 09:13:34,2016-02-04,17:46:34
13048,P469,58,2015-04-24 09:07:25,34,2015-08-11 08:19:47,2,2,2,2018-04-23 09:07:25,2015-08-11,08:19:47
13048,P469,62,2018-04-23 15:15:12,61,2018-08-28 07:05:07,0,0,0,2021-04-22 15:15:12,2018-08-28,07:05:07
13048,P469,38,2021-04-22 05:29:41,16,2025-06-08 21:53:31,0,0,0,2024-04-21 05:29:41,2025-06-08,21:53:31.129762
2532,P331,52,2017-04-04 06:16:54,16,2025-01-03 10:10:54,8,8,12,2020-04-03 06:16:54,2025-01-03,10:10:54.129762
7540,P71,67,2021-09-16 18:54:18,63,2021-12-01 15:38:42,8,23,36,2024-09-15 18:54:18,2021-12-01,15:38:42
16383,P97,48,2015-03-21 18:13:25,29,2015-08-07 07:57:48,18,20,27,2018-03-20 18:13:25,2015-08-07,07:57:48
1450,P109,39,2017-10-21 11:46:09,7,2017-11-17 21:18:59,2,2,2,2020-10-20 11:46:09,2017-11-17,21:18:59
1450,P109,96,2020-10-20 11:58:37,13,2020-11-01 20:27:14,0,0,0,2023-10-20 11:58:37,2020-11-01,20:27:14
9894,P223,92,2017-03-01 07:20:59,55,2017-07-26 13:53:24,9,10,31,2020-02-29 07:20:59,2017-07-26,13:53:24
9894,P223,94,2020-02-29 12:09:44,71,2020-07-28 08:05:19,11,23,36,2023-02-28 12:09:44,2020-07-28,08:05:19
3043,P174,43,2015-11-27 11:03:08,35,2016-04-21 15:11:46,2,2,2,2018-11-26 11:03:08,2016-04-21,15:11:46
3043,P174,62,2018-11-26 18:11:47,15,2019-02-02 13:32:13,12,13,14,2021-11-25 18:11:47,2019-02-02,13:32:13
12586,P335,100,2017-02-06 08:42:42,72,2017-06-16 21:30:03,23,41,66,2020-02-06 08:42:42,2017-06-16,21:30:03
